sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type
07/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10061,19.56,1,0,hộp
07/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5521,18.38,1,1,lọ
07/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8228,18.43,1,0,chai
08/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3329,17.11,1,0,chai
08/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2432,18.78,1,0,hộp
08/12/2025,Coldrex,GSK,Room temperature,8482,17.56,1,0,hộp
08/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6577,18.44,1,1,hộp
08/12/2025,Loratadine 10mg,Sanofi,Room temperature,4055,18.78,1,0,hộp
08/12/2025,Omeprazole 20mg,STADA,Room temperature,4043,18.22,1,0,hộp
08/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8701,17.89,1,0,hộp
08/12/2025,Salbutamol inhaler,GSK,Cool place,3831,18.00,1,1,chai
08/12/2025,Salonpas,Hisamitsu,Dry place,9132,18.11,1,0,gói
08/12/2025,Smecta,Ipsen,Dry place,5368,18.33,1,1,gói
08/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6192,18.11,1,1,chai
08/12/2025,V-Rohto,Rohto,Cool place,7314,18.67,1,0,chai
08/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10071,19.67,1,0,hộp
08/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5513,18.44,1,0,lọ
08/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8233,18.44,1,0,chai
09/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3329,17.11,1,0,chai
09/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2422,18.71,1,0,hộp
09/12/2025,Coldrex,GSK,Room temperature,8490,17.57,1,0,hộp
09/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6562,18.35,1,0,hộp
09/12/2025,Loratadine 10mg,Sanofi,Room temperature,4068,18.76,1,0,hộp
09/12/2025,Omeprazole 20mg,STADA,Room temperature,4051,18.26,1,0,hộp
09/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8690,18.02,1,1,hộp
09/12/2025,Salbutamol inhaler,GSK,Cool place,3817,17.90,1,0,chai
09/12/2025,Salonpas,Hisamitsu,Dry place,9133,18.07,1,0,gói
09/12/2025,Smecta,Ipsen,Dry place,5359,18.43,1,0,gói
09/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6162,18.18,1,0,chai
09/12/2025,V-Rohto,Rohto,Cool place,7295,18.61,1,1,chai
09/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10084,19.61,1,0,hộp
09/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5513,18.40,1,0,lọ
09/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8225,18.35,1,0,chai
10/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3331,17.11,1,1,chai
10/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2405,18.61,1,1,hộp
10/12/2025,Coldrex,GSK,Room temperature,8500,17.60,1,0,hộp
10/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6548,18.23,1,0,hộp
10/12/2025,Loratadine 10mg,Sanofi,Room temperature,4088,18.72,1,0,hộp
10/12/2025,Omeprazole 20mg,STADA,Room temperature,4071,18.31,1,1,hộp
10/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8663,18.23,1,1,hộp
10/12/2025,Salbutamol inhaler,GSK,Cool place,3781,17.76,1,0,chai
10/12/2025,Salonpas,Hisamitsu,Dry place,9138,17.98,1,0,gói
10/12/2025,Smecta,Ipsen,Dry place,5334,18.52,1,1,gói
10/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6120,18.25,1,0,chai
10/12/2025,V-Rohto,Rohto,Cool place,7245,18.45,1,1,chai
10/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10099,19.45,1,0,hộp
10/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5515,18.27,1,0,lọ
10/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8203,18.09,1,0,chai
11/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3332,17.11,1,0,chai
11/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2386,18.49,1,0,hộp
11/12/2025,Coldrex,GSK,Room temperature,8513,17.64,1,1,hộp
11/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6536,18.11,1,0,hộp
11/12/2025,Loratadine 10mg,Sanofi,Room temperature,4112,18.65,1,0,hộp
11/12/2025,Omeprazole 20mg,STADA,Room temperature,4099,18.38,1,0,hộp
11/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8624,18.49,1,0,hộp
11/12/2025,Salbutamol inhaler,GSK,Cool place,3733,17.61,1,0,chai
11/12/2025,Salonpas,Hisamitsu,Dry place,9144,17.85,1,0,gói
11/12/2025,Smecta,Ipsen,Dry place,5301,18.60,1,0,gói
11/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6074,18.34,1,1,chai
11/12/2025,V-Rohto,Rohto,Cool place,7177,18.23,1,1,chai
11/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10114,19.23,1,0,hộp
11/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5517,18.09,1,0,lọ
11/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8173,17.74,1,0,chai
12/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3334,17.11,1,0,chai
12/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2365,18.35,1,0,hộp
12/12/2025,Coldrex,GSK,Room temperature,8526,17.69,1,0,hộp
12/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6525,17.98,1,0,hộp
12/12/2025,Loratadine 10mg,Sanofi,Room temperature,4136,18.57,1,0,hộp
12/12/2025,Omeprazole 20mg,STADA,Room temperature,4131,18.44,1,1,hộp
12/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8580,18.75,1,0,hộp
12/12/2025,Salbutamol inhaler,GSK,Cool place,3681,17.47,1,0,chai
12/12/2025,Salonpas,Hisamitsu,Dry place,9153,17.71,1,0,gói
12/12/2025,Smecta,Ipsen,Dry place,5265,18.67,1,0,gói
12/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6028,18.42,1,0,chai
12/12/2025,V-Rohto,Rohto,Cool place,7104,17.99,1,0,chai
12/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10128,18.98,1,0,hộp
12/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5520,17.91,1,0,lọ
12/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8140,17.37,1,0,chai
13/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3335,17.11,1,1,chai
13/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2348,18.20,1,1,hộp
13/12/2025,Coldrex,GSK,Room temperature,8537,17.73,1,0,hộp
13/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6516,17.88,1,1,hộp
13/12/2025,Loratadine 10mg,Sanofi,Room temperature,4157,18.49,1,1,hộp
13/12/2025,Omeprazole 20mg,STADA,Room temperature,4163,18.50,1,0,hộp
13/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8538,18.99,1,1,hộp
13/12/2025,Salbutamol inhaler,GSK,Cool place,3634,17.34,1,0,chai
13/12/2025,Salonpas,Hisamitsu,Dry place,9164,17.58,1,0,gói
13/12/2025,Smecta,Ipsen,Dry place,5231,18.73,1,1,gói
13/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5988,18.49,1,0,chai
13/12/2025,V-Rohto,Rohto,Cool place,7038,17.78,1,0,chai
13/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10140,18.74,1,1,hộp
13/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5523,17.73,1,0,lọ
13/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8111,17.02,1,1,chai
14/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3337,17.11,1,0,chai
14/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2335,18.04,1,0,hộp
14/12/2025,Coldrex,GSK,Room temperature,8545,17.77,1,0,hộp
14/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6511,17.81,1,1,hộp
14/12/2025,Loratadine 10mg,Sanofi,Room temperature,4172,18.40,1,1,hộp
14/12/2025,Omeprazole 20mg,STADA,Room temperature,4189,18.54,1,0,hộp
14/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8503,19.16,1,0,hộp
14/12/2025,Salbutamol inhaler,GSK,Cool place,3600,17.26,1,1,chai
14/12/2025,Salonpas,Hisamitsu,Dry place,9177,17.48,1,0,gói
14/12/2025,Smecta,Ipsen,Dry place,5206,18.76,1,1,gói
14/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5960,18.54,1,1,chai
14/12/2025,V-Rohto,Rohto,Cool place,6990,17.62,1,1,chai
14/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10148,18.55,1,0,hộp
14/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5527,17.60,1,0,lọ
14/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8089,16.77,1,0,chai
15/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3337,17.11,1,1,chai
15/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2330,17.89,1,1,hộp
15/12/2025,Coldrex,GSK,Room temperature,8548,17.78,1,0,hộp
15/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6509,17.78,1,0,hộp
15/12/2025,Loratadine 10mg,Sanofi,Room temperature,4178,18.33,1,1,hộp
15/12/2025,Omeprazole 20mg,STADA,Room temperature,4205,18.56,1,0,hộp
15/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8480,19.22,1,1,hộp
15/12/2025,Salbutamol inhaler,GSK,Cool place,3587,17.22,1,1,chai
15/12/2025,Salonpas,Hisamitsu,Dry place,9192,17.44,1,0,gói
15/12/2025,Smecta,Ipsen,Dry place,5195,18.78,1,0,gói
15/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5950,18.56,1,1,chai
15/12/2025,V-Rohto,Rohto,Cool place,6971,17.56,1,0,chai
15/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10151,18.44,1,1,hộp
15/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5532,17.56,1,0,lọ
15/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8081,16.67,1,0,chai
16/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3336,17.13,1,0,chai
16/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2337,17.70,1,0,hộp
16/12/2025,Coldrex,GSK,Room temperature,8538,17.75,1,0,hộp
16/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6510,17.79,1,0,hộp
16/12/2025,Loratadine 10mg,Sanofi,Room temperature,4170,18.27,1,1,hộp
16/12/2025,Omeprazole 20mg,STADA,Room temperature,4214,18.55,1,0,hộp
16/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8468,19.13,1,1,hộp
16/12/2025,Salbutamol inhaler,GSK,Cool place,3596,17.23,1,0,chai
16/12/2025,Salonpas,Hisamitsu,Dry place,9233,17.44,1,0,gói
16/12/2025,Smecta,Ipsen,Dry place,5193,18.77,1,1,gói
16/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5964,18.54,1,1,chai
16/12/2025,V-Rohto,Rohto,Cool place,6976,17.58,1,0,chai
16/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10143,18.39,1,0,hộp
16/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5545,17.59,1,1,lọ
16/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8085,16.68,1,1,chai
17/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3335,17.18,1,1,chai
17/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2356,17.47,1,0,hộp
17/12/2025,Coldrex,GSK,Room temperature,8510,17.67,1,0,hộp
17/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6514,17.82,1,0,hộp
17/12/2025,Loratadine 10mg,Sanofi,Room temperature,4147,18.21,1,0,hộp
17/12/2025,Omeprazole 20mg,STADA,Room temperature,4223,18.53,1,1,hộp
17/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8459,18.89,1,1,hộp
17/12/2025,Salbutamol inhaler,GSK,Cool place,3619,17.23,1,0,chai
17/12/2025,Salonpas,Hisamitsu,Dry place,9316,17.44,1,0,gói
17/12/2025,Smecta,Ipsen,Dry place,5192,18.77,1,0,gói
17/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5999,18.51,1,0,chai
17/12/2025,V-Rohto,Rohto,Cool place,6988,17.63,1,1,chai
17/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10122,18.35,1,0,hộp
17/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5572,17.67,1,0,lọ
17/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8096,16.72,1,0,chai
18/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3332,17.24,1,1,chai
18/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2381,17.21,1,1,hộp
18/12/2025,Coldrex,GSK,Room temperature,8468,17.56,1,0,hộp
18/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6518,17.87,1,0,hộp
18/12/2025,Loratadine 10mg,Sanofi,Room temperature,4112,18.15,1,0,hộp
18/12/2025,Omeprazole 20mg,STADA,Room temperature,4230,18.50,1,1,hộp
18/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8453,18.57,1,0,hộp
18/12/2025,Salbutamol inhaler,GSK,Cool place,3651,17.25,1,0,chai
18/12/2025,Salonpas,Hisamitsu,Dry place,9423,17.44,1,0,gói
18/12/2025,Smecta,Ipsen,Dry place,5191,18.75,1,0,gói
18/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6048,18.47,1,0,chai
18/12/2025,V-Rohto,Rohto,Cool place,7004,17.72,1,1,chai
18/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10089,18.30,1,0,hộp
18/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5607,17.78,1,0,lọ
18/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8110,16.77,1,0,chai
19/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3328,17.31,1,0,chai
19/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2409,16.97,1,0,hộp
19/12/2025,Coldrex,GSK,Room temperature,8414,17.44,1,1,hộp
19/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6523,17.91,1,1,hộp
19/12/2025,Loratadine 10mg,Sanofi,Room temperature,4071,18.08,1,0,hộp
19/12/2025,Omeprazole 20mg,STADA,Room temperature,4237,18.47,1,1,hộp
19/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8446,18.21,1,0,hộp
19/12/2025,Salbutamol inhaler,GSK,Cool place,3686,17.26,1,0,chai
19/12/2025,Salonpas,Hisamitsu,Dry place,9538,17.44,1,0,gói
19/12/2025,Smecta,Ipsen,Dry place,5191,18.74,1,0,gói
19/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6102,18.42,1,0,chai
19/12/2025,V-Rohto,Rohto,Cool place,7022,17.82,1,1,chai
19/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,10048,18.27,1,1,hộp
19/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5644,17.91,1,0,lọ
19/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8126,16.83,1,0,chai
20/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3324,17.38,1,0,chai
20/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2435,16.76,1,0,hộp
20/12/2025,Coldrex,GSK,Room temperature,8353,17.33,1,0,hộp
20/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6527,17.96,1,0,hộp
20/12/2025,Loratadine 10mg,Sanofi,Room temperature,4025,18.02,1,0,hộp
20/12/2025,Omeprazole 20mg,STADA,Room temperature,4242,18.43,1,0,hộp
20/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8439,17.89,1,0,hộp
20/12/2025,Salbutamol inhaler,GSK,Cool place,3719,17.29,1,0,chai
20/12/2025,Salonpas,Hisamitsu,Dry place,9643,17.44,1,1,gói
20/12/2025,Smecta,Ipsen,Dry place,5190,18.72,1,0,gói
20/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6151,18.38,1,0,chai
20/12/2025,V-Rohto,Rohto,Cool place,7039,17.92,1,0,chai
20/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9999,18.24,1,0,hộp
20/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5678,18.04,1,0,lọ
20/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8140,16.89,1,0,chai
21/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3319,17.43,1,0,chai
21/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2454,16.61,1,1,hộp
21/12/2025,Coldrex,GSK,Room temperature,8287,17.25,1,1,hộp
21/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6531,17.99,1,0,hộp
21/12/2025,Loratadine 10mg,Sanofi,Room temperature,3978,17.95,1,1,hộp
21/12/2025,Omeprazole 20mg,STADA,Room temperature,4245,18.38,1,1,hộp
21/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8429,17.65,1,0,hộp
21/12/2025,Salbutamol inhaler,GSK,Cool place,3743,17.31,1,0,chai
21/12/2025,Salonpas,Hisamitsu,Dry place,9720,17.44,1,0,gói
21/12/2025,Smecta,Ipsen,Dry place,5189,18.69,1,0,gói
21/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6188,18.35,1,0,chai
21/12/2025,V-Rohto,Rohto,Cool place,7051,18.02,1,0,chai
21/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9946,18.23,1,0,hộp
21/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5702,18.15,1,0,lọ
21/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8151,16.95,1,0,chai
22/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3313,17.44,1,1,chai
22/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2462,16.56,1,1,hộp
22/12/2025,Coldrex,GSK,Room temperature,8220,17.22,1,0,hộp
22/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6532,18.00,1,0,hộp
22/12/2025,Loratadine 10mg,Sanofi,Room temperature,3934,17.89,1,0,hộp
22/12/2025,Omeprazole 20mg,STADA,Room temperature,4246,18.33,1,0,hộp
22/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8416,17.56,1,0,hộp
22/12/2025,Salbutamol inhaler,GSK,Cool place,3752,17.33,1,0,chai
22/12/2025,Salonpas,Hisamitsu,Dry place,9750,17.44,1,1,gói
22/12/2025,Smecta,Ipsen,Dry place,5187,18.67,1,1,gói
22/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6202,18.33,1,0,chai
22/12/2025,V-Rohto,Rohto,Cool place,7056,18.11,1,1,chai
22/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9891,18.22,1,1,hộp
22/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5712,18.22,1,0,lọ
22/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8155,17.00,1,0,chai
23/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3297,17.44,1,1,chai
23/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2453,16.58,1,1,hộp
23/12/2025,Coldrex,GSK,Room temperature,8132,17.22,1,0,hộp
23/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6514,17.99,1,0,hộp
23/12/2025,Loratadine 10mg,Sanofi,Room temperature,3886,17.82,1,0,hộp
23/12/2025,Omeprazole 20mg,STADA,Room temperature,4227,18.26,1,1,hộp
23/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8367,17.56,1,0,hộp
23/12/2025,Salbutamol inhaler,GSK,Cool place,3741,17.37,1,0,chai
23/12/2025,Salonpas,Hisamitsu,Dry place,9709,17.44,1,0,gói
23/12/2025,Smecta,Ipsen,Dry place,5166,18.62,1,1,gói
23/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6179,18.34,1,0,chai
23/12/2025,V-Rohto,Rohto,Cool place,7030,18.19,1,1,chai
23/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9815,18.22,1,1,hộp
23/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5690,18.27,1,1,lọ
23/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8126,17.04,1,0,chai
24/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3265,17.43,1,0,chai
24/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2428,16.65,1,0,hộp
24/12/2025,Coldrex,GSK,Room temperature,8007,17.23,1,0,hộp
24/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6463,17.94,1,0,hộp
24/12/2025,Loratadine 10mg,Sanofi,Room temperature,3827,17.74,1,1,hộp
24/12/2025,Omeprazole 20mg,STADA,Room temperature,4175,18.14,1,0,hộp
24/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8261,17.57,1,1,hộp
24/12/2025,Salbutamol inhaler,GSK,Cool place,3711,17.44,1,0,chai
24/12/2025,Salonpas,Hisamitsu,Dry place,9593,17.41,1,0,gói
24/12/2025,Smecta,Ipsen,Dry place,5111,18.54,1,1,gói
24/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6115,18.35,1,0,chai
24/12/2025,V-Rohto,Rohto,Cool place,6959,18.28,1,0,chai
24/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9703,18.23,1,1,hộp
24/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5631,18.32,1,0,lọ
24/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,8043,17.08,1,0,chai
25/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3218,17.42,1,0,chai
25/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2390,16.75,1,1,hộp
25/12/2025,Coldrex,GSK,Room temperature,7854,17.23,1,1,hộp
25/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6385,17.88,1,0,hộp
25/12/2025,Loratadine 10mg,Sanofi,Room temperature,3760,17.65,1,0,hộp
25/12/2025,Omeprazole 20mg,STADA,Room temperature,4096,17.99,1,0,hộp
25/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,8108,17.59,1,0,hộp
25/12/2025,Salbutamol inhaler,GSK,Cool place,3665,17.54,1,0,chai
25/12/2025,Salonpas,Hisamitsu,Dry place,9419,17.38,1,0,gói
25/12/2025,Smecta,Ipsen,Dry place,5029,18.42,1,1,gói
25/12/2025,Thuốc ho Prospan,Engelhard,Cool place,6019,18.38,1,0,chai
25/12/2025,V-Rohto,Rohto,Cool place,6850,18.37,1,1,chai
25/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9562,18.23,1,0,hộp
25/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5540,18.37,1,1,lọ
25/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7919,17.11,1,1,chai
26/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3161,17.40,1,0,chai
26/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2343,16.89,1,0,hộp
26/12/2025,Coldrex,GSK,Room temperature,7681,17.24,1,1,hộp
26/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6286,17.80,1,0,hộp
26/12/2025,Loratadine 10mg,Sanofi,Room temperature,3688,17.55,1,1,hộp
26/12/2025,Omeprazole 20mg,STADA,Room temperature,3998,17.81,1,0,hộp
26/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,7921,17.62,1,1,hộp
26/12/2025,Salbutamol inhaler,GSK,Cool place,3605,17.65,1,0,chai
26/12/2025,Salonpas,Hisamitsu,Dry place,9201,17.33,1,0,gói
26/12/2025,Smecta,Ipsen,Dry place,4926,18.28,1,0,gói
26/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5898,18.41,1,1,chai
26/12/2025,V-Rohto,Rohto,Cool place,6713,18.46,1,0,chai
26/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9399,18.24,1,1,hộp
26/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5426,18.41,1,0,lọ
26/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7762,17.15,1,0,chai
27/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3097,17.38,1,1,chai
27/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2288,17.04,1,0,hộp
27/12/2025,Coldrex,GSK,Room temperature,7497,17.25,1,0,hộp
27/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6172,17.71,1,0,hộp
27/12/2025,Loratadine 10mg,Sanofi,Room temperature,3614,17.46,1,0,hộp
27/12/2025,Omeprazole 20mg,STADA,Room temperature,3886,17.62,1,1,hộp
27/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,7712,17.65,1,1,hộp
27/12/2025,Salbutamol inhaler,GSK,Cool place,3537,17.77,1,0,chai
27/12/2025,Salonpas,Hisamitsu,Dry place,8953,17.28,1,0,gói
27/12/2025,Smecta,Ipsen,Dry place,4810,18.13,1,0,gói
27/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5760,18.45,1,1,chai
27/12/2025,V-Rohto,Rohto,Cool place,6558,18.56,1,0,chai
27/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9222,18.25,1,1,hộp
27/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5296,18.46,1,0,lọ
27/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7582,17.19,1,0,chai
28/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,3029,17.36,1,0,chai
28/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2231,17.21,1,0,hộp
28/12/2025,Coldrex,GSK,Room temperature,7308,17.26,1,0,hộp
28/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,6049,17.61,1,1,hộp
28/12/2025,Loratadine 10mg,Sanofi,Room temperature,3540,17.36,1,1,hộp
28/12/2025,Omeprazole 20mg,STADA,Room temperature,3767,17.41,1,0,hộp
28/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,7492,17.69,1,1,hộp
28/12/2025,Salbutamol inhaler,GSK,Cool place,3462,17.91,1,0,chai
28/12/2025,Salonpas,Hisamitsu,Dry place,8690,17.23,1,0,gói
28/12/2025,Smecta,Ipsen,Dry place,4686,17.96,1,1,gói
28/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5612,18.49,1,1,chai
28/12/2025,V-Rohto,Rohto,Cool place,6392,18.65,1,1,chai
28/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,9038,18.27,1,0,hộp
28/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5158,18.50,1,0,lọ
28/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7390,17.22,1,0,chai
